整租·金域华庭 1室1厅 南/北,https://image1.ljcdn.com/320300-inspection/6ceaa93d-9ff0-481f-a6d4-626718f1f654.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,1个月前发布,900 元/月
整租·天山绿洲三期A区/B区 1室0厅 南,https://image1.ljcdn.com/320300-inspection/576718fd-ae4a-425b-b8e0-9254fb61842b.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,19天前发布,800 元/月
整租·文泰康城 1室1厅 南,https://image1.ljcdn.com/320300-inspection/b0e217e4-9042-4e4c-8e23-ec6830fa38e2.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,2个月前发布,450 元/月
整租·绿地世纪城一期 1室1厅 南,https://image1.ljcdn.com/320300-inspection/017d5fb6-a9e6-4ee9-a4b2-2597d732f5d8.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,27天前发布,800 元/月
合租·文泰康城 1居室 西卧,https://image1.ljcdn.com/320300-inspection/aaf48d98-0d23-4255-916d-c3cc588a1546.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,9天前发布,300 元/月
合租·嘉慧园三区 4居室 南/北卧,https://image1.ljcdn.com/320300-inspection/321e4b31-7ea9-4d1b-b8e9-55cfb8c67d35.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,4个月前发布,500 元/月
整租·蟠桃八期东区 2室1厅 南/北,https://image1.ljcdn.com/320300-inspection/ec8b9929-157a-4e3b-95f1-6c686584c6f7.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,1个月前发布,700 元/月
整租·绿地世纪城六期 1室0厅 南/北,https://image1.ljcdn.com/320300-inspection/18d83ffa-6a24-40e7-a8a6-3a3c38c76edb.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,1个月前发布,580 元/月
整租·和平上东翰园 3室1厅 南,https://image1.ljcdn.com/320300-inspection/4e1279eb-2f83-4d1a-b866-8d97d1fafa1b.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,6个月前发布,550 元/月
整租·滨湖御景湾 2室2厅 南,https://image1.ljcdn.com/320300-inspection/35de1bc1-5942-4f13-b688-cda3093396ac.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,5个月前发布,1000 元/月
整租·中枢小区 2室1厅 南,https://image1.ljcdn.com/320300-inspection/1d4667ea-82c3-4747-97d2-45e257641def.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,3个月前发布,800 元/月
整租·南京路东一街 2室2厅 南/北,https://image1.ljcdn.com/320300-inspection/prod-9922a6a3-589e-4b7f-9251-195ddebd2ad7.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,3个月前发布,830 元/月
整租·湖滨西村 2室1厅 南,https://image1.ljcdn.com/320300-inspection/8f8738e0-a3c5-4bea-97c2-49713ed3fbb7.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,20天前发布,800 元/月
整租·天成花园 3室1厅 南,https://image1.ljcdn.com/320300-inspection/2ec7f77f-8187-4273-9156-20ab5bcc88ce.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,1个月前发布,700 元/月
整租·玉泉雅筑 2室1厅 南,https://image1.ljcdn.com/320300-inspection/3393d4ec-1ccc-4ee4-bf4e-e7f837f1079d.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,25天前发布,800 元/月
整租·万达华府 3室2厅 南,https://image1.ljcdn.com/320300-inspection/c67a74ca-a291-4080-b1f1-3f0cf8ef5d2c.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,3个月前发布,800 元/月
整租·凤鸣小区 1室1厅 南,https://image1.ljcdn.com/320300-inspection/8096eae1-861e-4588-9de6-c33f039f9eef.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,3个月前发布,400 元/月
整租·金洋紫金东郡 2室2厅 南,https://image1.ljcdn.com/320300-inspection/791d2b00-0b32-42d3-9cbe-4955dbaa2df8.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,1个月前发布,1100 元/月
整租·云龙华府二期 1室1厅 北,https://image1.ljcdn.com/320300-inspection/ff35b5aa-0626-40ab-8277-0989cd8186fb.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,18天前发布,600 元/月
整租·湖滨西村 2室1厅 南,https://image1.ljcdn.com/320300-inspection/692d5dce-ab05-4045-99cc-00d47f8e05cc.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾,20㎡,北,1室0厅1卫,高楼层（24层）,Not available,2个月前发布,1000 元/月
整租·华润橡树湾四期 1室1厅 南,https://image1.ljcdn.com/320300-inspection/23175dd9-6cd4-46f4-906c-b0b8f89f0430.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,12天前发布,600 元/月
整租·杏山花园 3室2厅 南,https://image1.ljcdn.com/320300-inspection/18b930d2-9954-4580-8a61-14070e8df00c.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,4个月前发布,600 元/月
整租·东华小区 1室1厅 南,https://image1.ljcdn.com/320300-inspection/6db579cc-2f91-4bf0-8a19-804f4a0ce036.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,2个月前发布,450 元/月
整租·湖滨东村 2室1厅 南,https://image1.ljcdn.com/320300-inspection/efcfd107-6808-49ac-9b29-cd71efb36ce7.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,10个月前发布,1000 元/月
整租·蟠桃花园一期 3室1厅 南,https://image1.ljcdn.com/320300-inspection/d76d7737-459a-404e-a048-c14bcb33a046.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,10天前发布,1100 元/月
整租·滨河花园(鼓楼区) 2室2厅 南,https://image1.ljcdn.com/320300-inspection/ec883aba-ff34-4501-a0af-2e17f8279e5d.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,2个月前发布,600 元/月
整租·香槟城 1室1厅 南,https://image1.ljcdn.com/320300-inspection/6569fa1f-36da-4d60-ad01-33b2f5afc592.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,800 元/月
整租·王场新村 1室1厅 南,https://image1.ljcdn.com/320300-inspection/73735752-d3d0-43e3-9505-e7f32c1cc3b8.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,15天前发布,700 元/月
整租·金凯隆雷鸣公寓 1室1厅 南,https://image1.ljcdn.com/320300-inspection/068cbcfc-1bfb-4505-81f1-ed746d8c2db4.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,700 元/月
整租·碧水湾 2室1厅 南,https://image1.ljcdn.com/320300-inspection/4864f37c-c14f-4f4c-9844-7e52c2635761.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,800 元/月
整租·友谊北小区 1室1厅 南,https://image1.ljcdn.com/320300-inspection/prod-ca87db56-6d3d-4fbb-b3cd-90a07544287f.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,6个月前发布,800 元/月
整租·豪绅嘉苑 2室2厅 南/北,https://image1.ljcdn.com/320300-inspection/cde87697-c053-4547-b3d9-99579e8e6ead.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,800 元/月
整租·泉盛美家 2室1厅 南,https://image1.ljcdn.com/320300-inspection/cbe2f8d8-52dd-40df-928e-3168e74b4976.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,16天前发布,500 元/月
整租·华润橡树湾 4室2厅 南,https://image1.ljcdn.com/320300-inspection/c9f17b15-a32f-4581-8dc7-b5ee43ef4d74.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,17天前发布,780 元/月
整租·民和园 2室1厅 南/北,https://image1.ljcdn.com/320300-inspection/958c0e01-1bd7-4993-b0e6-12f03a4e12b5.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,25天前发布,800 元/月
整租·云龙华府二期 2室2厅 南,https://image1.ljcdn.com/320300-inspection/5bb37808-5081-4204-b992-fad33772ef5c.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,18天前发布,1100 元/月
整租·文泰康城 1室1厅 南,https://image1.ljcdn.com/320300-inspection/ee40cf5e-fa75-468b-b434-8756dc7517e8.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,2个月前发布,450 元/月
整租·民富园小区(云龙区) 1室1厅 南,https://image1.ljcdn.com/320300-inspection/a256e612-7013-4c2e-8fcf-74621c476701.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,1000 元/月
合租·万达华府 1居室 南卧,https://image1.ljcdn.com/320300-inspection/2cc9de41-1d95-4e74-a4f3-9bd83de7c146.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,1个月前发布,750 元/月
整租·苏商御景湾 2室2厅 南,https://image1.ljcdn.com/320300-inspection/6d8f349a-8474-461f-a767-9c0a0f0682a1.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,2个月前发布,1000 元/月
整租·建国小区 2室1厅 南/北,https://image1.ljcdn.com/320300-inspection/f37e7b92-dba9-4a56-ba09-4de202671cd1.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,26天前发布,700 元/月
整租·文泰康城 1室0厅 南,https://image1.ljcdn.com/320300-inspection/e8bd8ee9-f075-4b99-9c5f-cb1284ea797f.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,23天前发布,650 元/月
整租·翠湖新语 1室1厅 南,https://image1.ljcdn.com/320300-inspection/05324f71-9785-4f96-b762-73c0e35ae156.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,2个月前发布,800 元/月
整租·段庄新村 1室1厅 南/北,https://image1.ljcdn.com/320300-inspection/d1f4454a-3cc9-423c-a4c4-5282fd940493.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,23天前发布,600 元/月
整租·公园西村 1室1厅 南,https://image1.ljcdn.com/320300-inspection/5d99581d-71eb-4ff4-9c01-90d63ef1e833.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,4个月前发布,700 元/月
整租·苏商御景湾 2室2厅 南/北,https://image1.ljcdn.com/320300-inspection/a3aeb5df-d867-4b29-946a-7581e76a7891.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,10个月前发布,700 元/月
整租·尚景名庭 1室1厅 南,https://image1.ljcdn.com/320300-inspection/205c7673-06d8-47b1-ab6d-60d635371fe2.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,6个月前发布,750 元/月
整租·龙潭公寓 2室1厅 南,https://image1.ljcdn.com/320300-inspection/0c7457a6-7084-4dc9-abac-3ce98184b6ca.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,5个月前发布,800 元/月
整租·湖滨西村 1室1厅 南/北,https://image1.ljcdn.com/320300-inspection/414ee4bf-cf68-435b-be39-40e92aef5829.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,10个月前发布,1000 元/月
整租·安达家园 2室1厅 南,https://image1.ljcdn.com/320300-inspection/38f3564a-6c0f-457e-bf94-44345c7e95f9.jpg.250x182.jpg,云龙区-绿地世纪城-华润橡树湾四期,12㎡,南,1室1厅1卫,高楼层（24层）,Not available,5个月前发布,1100 元/月
